hour_of_year,day_of_week,day_type,season,hour_of_day,temperature,precipitation,irradiance,electricity_demand
5397.0,Friday,Weekend,Summer,Morning,26.93709313808658,0.034355378567640704,301.7010882356523,16858.859492800242
5398.0,Saturday,Weekend,Spring,Night,15.409648933333377,0.06576469721119538,200.24882419745927,9739.184310215196
5399.0,Monday,Weekend,Spring,Night,19.09366171909079,0.4443775160225734,159.02439912127446,12228.482066637664
5400.0,Saturday,Weekday,Spring,Night,13.145703240807004,0.5113785279791287,278.17748649644165,9774.398036049191
5401.0,Tuesday,Weekend,Winter,Afternoon,40.0,1.1067380009384598,623.5140354364703,38859.1367885505
5402.0,Thursday,Weekday,Spring,Night,14.212231381084486,0.365518216105001,92.71047593544658,10595.987741696386
5403.0,Saturday,Weekday,Spring,Morning,22.045979674374053,0.06679294214233378,262.99769127723005,15779.615455548352
5404.0,Friday,Weekend,Summer,Morning,-4.528325803543979,4.3735698985405715,29.631923069169147,4965.425068810374
5405.0,Tuesday,Weekday,Spring,Evening,8.280985870258082,0.4408315370310487,187.68461149644318,6937.748167504031
5406.0,Friday,Weekday,Winter,Midday,13.949175476592636,0.15134211092132538,217.58283142646414,8750.501178963515
5407.0,Monday,Weekday,Fall,Afternoon,13.500016006728536,0.12921364286637443,220.63862077515446,8568.30603815883
5408.0,Sunday,Weekday,Summer,Morning,7.528620097129315,0.32827249180488677,77.15781149113934,6188.529860246647
5409.0,Friday,Weekday,Spring,Night,14.277769777488897,1.06828566148784,192.272823186975,9497.467636957763
5410.0,Sunday,Weekend,Summer,Morning,16.527497790580554,0.9029294153735505,387.6842964794387,12161.661035326313
5411.0,Thursday,Weekday,Spring,Afternoon,24.52612614292604,0.925565997192364,284.2732518307164,18231.490214115627
5412.0,Thursday,Weekend,Summer,Afternoon,27.42063244468784,0.06915282041141207,360.8337096947238,22658.307239006073
5413.0,Wednesday,Weekend,Fall,Morning,3.5739494079111154,0.2654486457259167,122.44543832099247,7379.677421374906
5414.0,Sunday,Weekend,Spring,Night,-1.8836281341249403,0.531694189591144,96.69801050849081,6091.75485682407
5415.0,Wednesday,Weekday,Winter,Night,-4.745614666045263,1.2173633863039848,117.80875836602216,5986.076144338192
5416.0,Saturday,Weekday,Spring,Morning,25.102107720051904,1.4223789012274635,139.57560593969558,18606.52685445972
5417.0,Thursday,Weekend,Winter,Midday,6.729047930359492,1.125481009843953,118.48132020459656,6980.030300816917
5418.0,Monday,Weekday,Spring,Night,6.740862629720445,3.8129567074155486,180.56834150308427,6397.526095963944
5419.0,Wednesday,Weekday,Spring,Midday,30.786413080667035,0.8368408063175261,391.7894439979518,21423.051146750826
5420.0,Tuesday,Weekday,Winter,Afternoon,18.51670593270036,0.13707110350599183,327.55702546616146,11540.180556373447
5421.0,Friday,Weekday,Fall,Night,28.812361696026468,0.19721828797629176,299.20817642190866,18680.688219722957
5422.0,Tuesday,Weekend,Spring,Midday,39.350519765643575,0.006777002891287132,392.01127304663225,29931.109099836376
5423.0,Sunday,Weekday,Fall,Midday,14.114004612022605,1.08461254385081,236.6147706014989,9632.652154254783
5424.0,Friday,Weekday,Summer,Morning,10.226220870556316,0.793091287205951,377.29027862682625,8603.409831736712
5425.0,Friday,Weekday,Fall,Morning,35.08161129123599,0.29258346834469146,456.07630470231885,31579.592086265944
5426.0,Saturday,Weekday,Fall,Midday,14.027533555551594,0.0012342588141454058,187.21604223293912,10637.351279709463
5427.0,Sunday,Weekday,Spring,Midday,3.504729375959057,0.06594839685325837,198.26002191457866,6478.75849607734
5428.0,Friday,Weekday,Spring,Evening,30.656580955348364,0.013975117933615167,243.41983623818163,22697.41049957534
5429.0,Wednesday,Weekday,Winter,Night,15.240867421322813,0.7640016989208819,0.0,9451.659206124908
5430.0,Monday,Weekday,Fall,Evening,13.793734666034632,0.19560439077944197,219.3568479638539,8856.439286726054
5431.0,Wednesday,Weekend,Spring,Night,11.062913219907596,0.4867533680557311,47.764132735568836,7121.962495616129
5432.0,Wednesday,Weekday,Winter,Midday,22.938498132097592,0.5969986901212962,326.757098210697,14372.94721844814
5433.0,Friday,Weekday,Fall,Night,11.995115555659867,0.2279778026338085,59.27731575841344,8430.389364853103
5434.0,Thursday,Weekend,Winter,Morning,16.405967345211728,0.44029655986578103,310.970607352681,11715.916812783262
5435.0,Saturday,Weekday,Spring,Midday,19.152767974800767,0.11559867207728347,67.47489211261285,13494.213798787227
5436.0,Wednesday,Weekday,Fall,Morning,10.17225190579157,0.18891836493795838,258.50314598943913,9567.702688692605
5437.0,Friday,Weekday,Spring,Afternoon,-5.757568975332902,1.996566533298092,173.1872271840381,6741.915039942872
5438.0,Sunday,Weekday,Spring,Midday,5.843813949783518,0.7478405892591881,58.42594859090454,7279.714048239782
5439.0,Saturday,Weekday,Spring,Night,14.11138221507083,0.08912401913783485,120.05194501154284,11016.63398582547
5440.0,Friday,Weekday,Winter,Morning,9.98460562518412,0.24699431680828654,235.1470222616643,8537.232295848164
5441.0,Wednesday,Weekday,Fall,Night,11.086746246252105,0.6221701938515186,121.58913766290591,8431.65975667314
5442.0,Wednesday,Weekday,Spring,Morning,22.420167087968032,0.1294204583552896,253.49256842029288,14881.68567905473
5443.0,Tuesday,Weekday,Spring,Morning,24.00670942448906,0.40761461849818703,283.1600266275199,15450.96483919987
5444.0,Wednesday,Weekday,Spring,Midday,-12.180938182866825,1.5020029281151832,0.0,5792.616748615688
5445.0,Saturday,Weekend,Summer,Night,2.875433937443148,2.178532276782788,188.6394551224923,5192.4494845154395
5446.0,Friday,Weekday,Fall,Morning,13.802546238876282,1.3436428242893885,332.75317531677945,8895.46040048836
5447.0,Monday,Weekday,Spring,Midday,23.709751069182314,0.6949637092309613,353.69715828294943,15835.356493445848
5448.0,Sunday,Weekday,Winter,Midday,5.232048659843699,0.7874134270206536,195.41590958270862,6528.703142844222
5449.0,Saturday,Weekday,Fall,Midday,14.333354367327564,0.28846850663527346,3.509606006384331,11116.384108985496
5450.0,Monday,Weekend,Summer,Morning,15.459120765310175,0.16201116066769705,351.9505610435235,11910.922425369132
5451.0,Thursday,Weekday,Summer,Night,19.49203412055036,0.20742267239987183,374.91937796022927,14189.592460169646
5452.0,Friday,Weekend,Fall,Midday,16.13107004846019,0.03250926876406879,257.4941799720482,11184.146801328645
5453.0,Sunday,Weekend,Summer,Morning,-15.0,3.75662416729554,0.0,6948.730069365832
5454.0,Tuesday,Weekday,Fall,Evening,21.963866480528367,0.7059615169768565,528.4891732951229,13840.57431793967
5455.0,Sunday,Weekend,Winter,Evening,15.289993664702838,0.11181200331530805,0.0,8958.987381667554
5456.0,Sunday,Weekday,Fall,Night,20.402846817100126,0.36708942204912276,490.52122245195017,13135.048597188037
5457.0,Wednesday,Weekday,Spring,Afternoon,25.069331070859835,1.9908194815842961,282.3268770688753,16749.604814487655
5458.0,Thursday,Weekday,Spring,Afternoon,17.792230592135688,0.5601780511365416,291.07157867381966,12503.158622751595
5459.0,Tuesday,Weekend,Fall,Night,27.886325082564433,0.28698778440242906,279.1487070813134,21496.253653814507
5460.0,Friday,Weekend,Winter,Afternoon,30.21180528967414,0.4932302381946197,580.5785344847372,26408.10100964404
5461.0,Friday,Weekend,Spring,Evening,24.81775302750251,0.07823044681066538,308.0103384170775,20729.287406920805
5462.0,Saturday,Weekend,Spring,Night,28.402384562208386,1.3064887512680812,332.57707319872577,24105.16080208957
5463.0,Sunday,Weekend,Winter,Morning,16.430559813082823,0.2766567927294971,261.6425144188937,12823.192412716697
5464.0,Wednesday,Weekend,Fall,Midday,7.2348416228410475,0.8627534106906335,357.7595825942973,7808.427809510876
5465.0,Monday,Weekday,Summer,Afternoon,9.267093854668653,0.007266603711434838,140.18850223357748,7956.945993882621
5466.0,Friday,Weekend,Spring,Night,9.334243992330624,0.24332268399338008,246.37941711604537,7864.369939628703
5467.0,Saturday,Weekend,Fall,Evening,25.67111869733355,0.8478673619677951,218.84038168490278,16661.385061685884
5468.0,Saturday,Weekday,Spring,Night,20.922661005905493,0.8492560018823708,172.37197985753994,12459.51766676526
5469.0,Thursday,Weekday,Winter,Night,25.750246818248694,0.32488659587671653,446.6082983882484,16315.251347741687
5470.0,Friday,Weekend,Spring,Afternoon,3.204062834909209,0.24971901287510612,252.82994260725934,5571.888252393689
5471.0,Sunday,Weekend,Summer,Night,-6.811102067394891,0.3251890833653097,0.0,5132.541148916649
5472.0,Saturday,Weekday,Fall,Evening,-3.5617521787435678,1.1904265795448699,82.89643264142052,5478.443551668927
5473.0,Thursday,Weekday,Spring,Night,16.194408027120534,0.19214772108295952,146.43488018365954,12433.214465477877
5474.0,Thursday,Weekday,Fall,Midday,10.484949930855723,0.6162604959300689,249.66403731283435,8921.990940915493
5475.0,Friday,Weekend,Winter,Midday,29.3508601104544,0.1812318802127338,317.1335706573512,22763.46857723852
5476.0,Sunday,Weekend,Winter,Midday,10.567916503215775,0.03507739931562537,0.0,8084.602542317052
5477.0,Friday,Weekday,Summer,Night,4.7154274107451055,0.045663238555817665,0.0,5455.665597016848
5478.0,Friday,Weekday,Fall,Morning,23.54630133600918,0.3015475881427802,129.05540600217086,14338.507924869118
5479.0,Thursday,Weekend,Spring,Midday,27.40693432578005,0.08210280763491956,267.76888769337927,17180.316183872663
5480.0,Sunday,Weekday,Fall,Night,22.802169038255634,0.01004602860791981,244.7342188305791,14291.69711404996
5481.0,Sunday,Weekday,Winter,Midday,38.2110749730675,0.4851081085713964,350.0121580308286,30039.245721748262
5482.0,Saturday,Weekday,Summer,Night,10.167671623972605,1.1495275682582424,249.764887082628,8203.220053967012
5483.0,Friday,Weekday,Spring,Evening,10.223408414009096,0.11104898581412537,0.0,8412.710511274241
5484.0,Friday,Weekday,Fall,Night,28.89113107963625,0.018324167515860523,212.53174498030705,24128.94620982926
5485.0,Monday,Weekend,Fall,Morning,-1.2648882222371824,3.8964101997672578,225.10869074618867,6339.940010332982
5486.0,Saturday,Weekday,Winter,Evening,-6.155171842864604,0.3316312655633915,0.0,6264.946040508978
5487.0,Friday,Weekend,Spring,Morning,37.46789429551633,0.01708447179272865,499.28382761847104,34578.11808922831
5488.0,Saturday,Weekday,Spring,Night,-15.0,2.4007634929286263,0.0,8070.074520228376
5489.0,Wednesday,Weekday,Summer,Morning,3.702949412682294,0.6847885475412268,193.92418064767907,6362.4229782395605
5490.0,Thursday,Weekend,Spring,Midday,10.861989926275356,0.15707856331853676,0.0,7711.121421742064
5491.0,Thursday,Weekend,Spring,Night,21.700875468889635,0.12603881087789148,130.56009986806131,13440.80623687115
5492.0,Sunday,Weekday,Winter,Afternoon,2.8906087589639835,0.337264424405595,1.9447375134190281,5023.672526271301
5493.0,Thursday,Weekday,Fall,Midday,23.410037361032312,0.10054240480126336,338.91061195564635,14219.960718559023
5494.0,Sunday,Weekend,Winter,Evening,16.34206638083498,2.236425506789075,319.5148038061445,10385.388088895555
5495.0,Saturday,Weekend,Spring,Afternoon,10.77837029358379,2.1173312972996174,295.35455926079845,8219.296277766269
5496.0,Tuesday,Weekday,Winter,Midday,13.095277573760454,0.9856822689752595,211.85486167373998,9569.073475484092
5497.0,Friday,Weekend,Summer,Morning,9.275379696066063,0.24225079629691693,83.17983545191603,8418.870296418323
5498.0,Wednesday,Weekend,Spring,Night,-1.7870571120550451,1.0945390168670417,98.79351893263865,5692.560991597917
5499.0,Monday,Weekend,Fall,Night,-1.1896450764619217,0.2953734335209265,141.04601325192834,5771.65544120498
5500.0,Sunday,Weekday,Winter,Morning,12.430288933003313,0.025347046831100783,111.39993879944258,8934.725483577478
5501.0,Saturday,Weekday,Spring,Evening,14.78080740999949,1.6477701934697095,287.54099335104803,9746.441340621906
5502.0,Saturday,Weekday,Winter,Night,6.189894590631193,1.4704361873591676,384.5834547301767,6280.010251624482
5503.0,Friday,Weekday,Winter,Night,14.504267242705918,0.6171696890094885,14.370454349001989,8393.788248285204
5504.0,Monday,Weekend,Summer,Morning,17.184221650561177,1.0020724046679577,232.63311382229222,10480.126572408406
5505.0,Thursday,Weekday,Spring,Afternoon,39.173069479810295,0.14472608699445488,323.2774190349327,31382.41391722134
5506.0,Saturday,Weekday,Winter,Night,14.088821491758347,0.5049111988688666,277.77646107677344,10279.840266444025
5507.0,Tuesday,Weekend,Winter,Night,30.802360674117036,0.0055317356385810035,442.2634777889255,25151.436357402326
5508.0,Monday,Weekend,Summer,Evening,12.499157905946989,0.005893050930747656,157.99488928079813,10415.345549142783
5509.0,Friday,Weekday,Winter,Afternoon,23.440533479243214,0.2553785799094937,348.43507021842413,19717.552328761743
5510.0,Friday,Weekday,Summer,Morning,33.33193862451222,0.4247471497454513,469.09384168866933,30301.42606284183
5511.0,Friday,Weekday,Winter,Afternoon,28.60621549801074,0.026146021502447603,270.18925132087304,23131.98363302406
5512.0,Saturday,Weekend,Spring,Night,25.818198171379606,0.6451897805092311,502.56272522820814,20203.491950230913
5513.0,Saturday,Weekday,Winter,Midday,24.234215759488954,0.3433766025542139,166.96530833594414,16945.216234900407
5514.0,Saturday,Weekday,Summer,Midday,10.765758343166173,0.15297803027765178,255.37417424778653,8282.91076889631
5515.0,Sunday,Weekend,Winter,Night,40.0,2.0376663227970853,604.7695857688133,31816.375515822678
5516.0,Monday,Weekday,Winter,Midday,-9.00553296517662,1.1811873854454977,0.0,5190.270763333467
5517.0,Saturday,Weekend,Winter,Afternoon,4.4123973049795,0.07186918528446601,122.54894279569916,5394.709841503526
5518.0,Saturday,Weekday,Spring,Night,7.815219731975147,2.0637851711930066,128.67883694105984,6271.922915825017
5519.0,Tuesday,Weekend,Winter,Night,5.492036273693053,0.48101747792139266,63.92903275532899,5922.708340606197
5520.0,Monday,Weekday,Spring,Night,20.381508742711578,0.23465042651278567,57.28796810050579,13859.524047926296
5521.0,Wednesday,Weekday,Spring,Morning,14.02397308269904,0.003984086143777432,163.23783213673937,11107.151101819363
5522.0,Wednesday,Weekend,Summer,Evening,40.0,0.030280765185701664,492.2962883776304,37316.4840891078
5523.0,Saturday,Weekday,Fall,Evening,21.939390121518628,0.7383432205387344,333.09328615653027,15881.30321814873
5524.0,Wednesday,Weekday,Winter,Midday,26.8468758836458,0.620847751509395,434.34904144183787,19410.64086492621
5525.0,Tuesday,Weekday,Fall,Evening,34.861188973314924,0.47725714802425506,405.3828360148217,25467.580676491554
5526.0,Wednesday,Weekday,Fall,Night,0.2561361028843212,0.1547242835204664,0.0,4982.535786910315
5527.0,Sunday,Weekend,Spring,Morning,9.563994567859421,1.287379112574961,250.07355217645284,7016.878244608542
5528.0,Friday,Weekday,Winter,Night,1.1536811826366122,0.3417047519603027,39.709555206450034,4955.592784778051
5529.0,Friday,Weekday,Summer,Night,13.810378453588232,0.07755289390400166,55.46467249711708,9142.445159026773
5530.0,Friday,Weekend,Winter,Night,22.253609097132802,0.5972614313284657,287.8721574033219,15742.651980496985
5531.0,Sunday,Weekday,Fall,Night,8.083696078323982,0.004446654569459363,127.04875611533745,7787.308030860513
5532.0,Wednesday,Weekday,Winter,Midday,9.744532373432982,0.0906906737869746,126.99737340949162,8796.144602853237
5533.0,Sunday,Weekday,Fall,Morning,-5.908718004217896,0.08465559061593159,0.0,6417.4985739429285
5534.0,Friday,Weekday,Spring,Midday,10.58004444103652,0.1680879777528595,218.78473019659157,9955.46191169339
5535.0,Friday,Weekday,Spring,Midday,14.963154923702847,0.34600707303834644,327.0335862866579,11833.38839312389
5536.0,Sunday,Weekday,Spring,Midday,38.38917690825639,0.01537629256215578,538.9681717484946,34689.051773333864
5537.0,Tuesday,Weekday,Fall,Night,11.272380958287894,0.2624664240419969,305.3309148643607,9104.828136486252
5538.0,Thursday,Weekday,Winter,Night,20.247309154939085,0.21335404247108647,267.9036104155702,13499.572197016061
5539.0,Tuesday,Weekend,Spring,Morning,0.5651708526006374,0.6035271944044251,131.52132971233044,5201.291143651179
5540.0,Sunday,Weekend,Spring,Morning,12.172334966107067,0.07026007090199615,238.84256167979947,8192.422702240387
5541.0,Sunday,Weekday,Spring,Night,10.008372122184763,0.14502621729130816,153.4791642377378,7036.470805467242
5542.0,Sunday,Weekday,Spring,Evening,35.8945791785158,1.4608612186050696,572.1022540158312,26659.490727004977
5543.0,Sunday,Weekend,Winter,Afternoon,10.094008888500126,1.1857504545982014,482.27728398421726,8353.158998476032
5544.0,Friday,Weekday,Winter,Night,13.931130774547292,0.4070647697149375,238.38642058319613,10224.477843431661
5545.0,Thursday,Weekday,Winter,Morning,-1.1440694087123795,0.4482509931989018,0.0,5979.11089125517
5546.0,Monday,Weekday,Summer,Night,4.360924369074462,0.5263865729707611,186.45302320028802,6989.154583937282
5547.0,Sunday,Weekday,Summer,Midday,25.491464484813037,0.3232611248744577,283.8538794828158,18729.671615292868
5548.0,Saturday,Weekday,Spring,Midday,-7.6964534839425305,0.5970597123416829,0.0,5505.8785808789535
5549.0,Thursday,Weekday,Spring,Night,22.04250012432362,0.08220985018089083,145.9249606737317,13712.077595738197
5550.0,Sunday,Weekday,Spring,Morning,16.581209907106256,0.7847683645253225,188.7019551391734,10113.789812262861
5551.0,Tuesday,Weekday,Fall,Night,9.097475958150845,0.42272468938397895,186.52799795955107,6683.140098792004
5552.0,Saturday,Weekday,Summer,Midday,21.714763280761165,0.14343198370446242,384.3861736034158,13770.247412445864
5553.0,Friday,Weekday,Winter,Morning,12.539294850735548,0.032726607411486364,53.63377655044238,8409.21303600777
5554.0,Saturday,Weekday,Summer,Midday,23.341542858544003,0.4833007087715783,96.90111479117695,16360.728071796051
5555.0,Friday,Weekend,Winter,Night,16.40014302494211,0.23744435844140094,299.0077149819966,12418.095717903896
5556.0,Monday,Weekday,Summer,Midday,26.973357144119113,0.06786356050213527,309.205526400018,22054.91078027093
5557.0,Friday,Weekend,Winter,Night,32.03697802397855,2.116000891664392,516.3761851520796,29388.81956298943
5558.0,Sunday,Weekend,Spring,Night,21.730197033412757,0.21409593034532198,312.9695735415869,17453.73901530758
5559.0,Friday,Weekend,Winter,Afternoon,17.710781181298728,0.6330878249990635,302.4592979370166,13672.125293087125
5560.0,Saturday,Weekend,Summer,Night,34.77172742670144,1.0748815995738061,234.37443336773265,29230.533462279982
5561.0,Tuesday,Weekday,Fall,Midday,11.366305203379028,1.405068886966604,127.63821779044139,8449.4016492146
5562.0,Friday,Weekday,Winter,Night,24.253530825081228,0.0241833894414345,236.88180138360963,16296.151543771079
5563.0,Wednesday,Weekend,Winter,Night,19.298416303332523,0.04848244509065913,309.8545114736225,12173.310102114676
5564.0,Saturday,Weekday,Fall,Night,9.98594668665378,1.7378488913900512,228.64884640040063,7147.450028737432
5565.0,Friday,Weekday,Summer,Midday,25.566290379688333,0.7017759252829044,338.9536264096712,15836.800652018868
5566.0,Saturday,Weekday,Spring,Night,9.077827321084952,0.5058467622563917,140.25160616513318,6955.442242181679
5567.0,Sunday,Weekday,Fall,Evening,5.8880391458538845,0.11300998346056002,0.0,6057.993472043879
5568.0,Saturday,Weekday,Spring,Morning,8.095368920389044,0.07281265066695669,134.19735422263602,7311.097360392152
5569.0,Saturday,Weekend,Fall,Evening,8.409092960483845,0.5743139149225484,62.94255889761084,8005.625556118028
5570.0,Tuesday,Weekday,Winter,Morning,0.9539927972562907,2.8621835109400666,87.03470832589163,5743.561463929055
5571.0,Friday,Weekday,Spring,Night,27.438528916336402,0.01475062415893491,450.5810520580327,21384.750405027517
5572.0,Wednesday,Weekday,Fall,Midday,12.09623972421537,0.23663322335361803,192.74344110740137,8880.092420934016
5573.0,Thursday,Weekday,Winter,Night,-13.231506840651626,0.4827217136439819,3.853559875991607,6493.951000816023
5574.0,Thursday,Weekday,Spring,Afternoon,7.714023094727864,2.3271951575564427,193.01476370104524,6475.087662547527
5575.0,Tuesday,Weekday,Winter,Afternoon,19.380288350761717,0.8331740527748361,289.3219921116403,11595.839869979482
5576.0,Monday,Weekend,Spring,Night,21.21118314803516,0.8148943984965037,155.4049789284054,12763.804016400747
5577.0,Wednesday,Weekday,Summer,Midday,5.172781790672975,0.04070865348088615,0.0,5795.46506622033
5578.0,Friday,Weekday,Spring,Midday,21.03257846762996,0.8469984819823805,331.7850023690513,14853.792273433677
5579.0,Monday,Weekday,Summer,Evening,4.412650968330352,1.9185080714995277,91.11394594864903,6497.444102268752
5580.0,Friday,Weekend,Spring,Night,27.316994111917467,0.36391747043287814,257.3126916901919,22616.976467475626
5581.0,Sunday,Weekend,Fall,Afternoon,5.882274173902683,2.4216350435226053,249.7048867098968,7970.822798909736
5582.0,Sunday,Weekend,Winter,Night,9.89160349972711,0.3876268148157838,259.4673407335715,9776.931767814607
5583.0,Sunday,Weekday,Fall,Afternoon,25.80699603141455,1.939094635305949e-06,252.33100391797782,20241.416370723127
5584.0,Saturday,Weekday,Winter,Evening,13.420866983543332,0.01919761244464757,71.2342660114108,10059.28645152922
5585.0,Sunday,Weekday,Winter,Night,9.630620585798972,0.19109636920521655,21.708674050452004,7606.471611525843
5586.0,Wednesday,Weekday,Winter,Evening,24.46421453554715,0.2779771857770532,325.3636359745124,16848.14654606361
5587.0,Wednesday,Weekday,Summer,Night,8.479275242103931,1.0498377162602612,314.23302966068036,7039.523198913249
5588.0,Monday,Weekday,Winter,Evening,34.50654824759435,0.029771107834281163,455.86639663189413,24415.172591265735
5589.0,Sunday,Weekend,Spring,Night,26.877455026846604,0.014459115099224817,236.105483754833,16617.42788145436
5590.0,Sunday,Weekday,Fall,Midday,16.482209548389964,0.26489351320781246,138.75626853147622,10010.88750780962
5591.0,Wednesday,Weekend,Fall,Morning,11.320359911355027,0.9701923484895213,75.0133328536898,8120.9875863110765
5592.0,Friday,Weekend,Winter,Midday,9.867922974432325,0.2903192087920527,217.85118882309388,8330.136008647865
5593.0,Wednesday,Weekend,Summer,Night,40.0,0.027238324714689566,418.2541411477358,38240.7202168149
5594.0,Saturday,Weekend,Spring,Night,18.11605219118124,0.032683740339342404,125.36503529173292,13192.3083280199
5595.0,Sunday,Weekday,Summer,Night,23.348122420285904,0.08334325417306782,493.95347652103356,17352.929813879087
5596.0,Monday,Weekend,Spring,Night,9.417955361723854,2.319132015455828,135.11532346517782,7435.747056592898
5597.0,Saturday,Weekday,Spring,Night,22.260857952128227,0.458754961494518,299.6907891286412,14149.179345694345
5598.0,Thursday,Weekday,Spring,Night,17.108696556419957,0.7956114073367191,277.2977160880857,10453.910862370425
5599.0,Friday,Weekday,Winter,Night,18.936459572080864,0.03427809904836132,389.63898257693245,11484.588068342977
5600.0,Saturday,Weekday,Summer,Midday,26.009532135973316,0.6048558028283448,534.9457068797649,17038.053910370385
5601.0,Friday,Weekday,Winter,Midday,40.0,0.0375672128993465,574.9402331601593,32846.99898269441
5602.0,Friday,Weekday,Spring,Night,2.5082878884695337,1.227517694836765,210.10532774267946,6012.391975455696
5603.0,Friday,Weekday,Spring,Night,20.21371981421005,0.08235773055029122,254.056373532073,14908.934860278507
5604.0,Sunday,Weekday,Winter,Midday,29.10326265225608,0.22096814440252832,265.66689584012704,24607.07882069444
5605.0,Saturday,Weekday,Fall,Night,21.017650622112455,0.004158325565516541,310.8156570424004,17278.18736410174
5606.0,Friday,Weekend,Winter,Night,19.626768259741212,3.676037074478333,453.6579699857056,15961.328223232054
5607.0,Tuesday,Weekday,Fall,Night,40.0,0.17782709461189322,513.2794877495114,38198.86545017083
5608.0,Thursday,Weekday,Winter,Night,19.20913047991357,0.7816397510650194,139.13961310226745,14036.858022540035
5609.0,Sunday,Weekend,Spring,Midday,-3.1066903387992824,0.5292530285756265,136.33142687880235,5541.432035233657
5610.0,Friday,Weekday,Fall,Midday,6.386564924239096,0.49767261998769197,258.6765524172491,6871.807164192367
5611.0,Saturday,Weekday,Winter,Morning,12.920830510747829,0.18451618368855005,224.6155791547253,8787.208349855702
5612.0,Sunday,Weekday,Summer,Night,17.882843089803767,0.29775718503349463,334.0920797501763,10966.647898530924
5613.0,Sunday,Weekend,Winter,Night,8.89175249238893,0.09380211209964512,86.34833154520437,6436.962059429949
5614.0,Friday,Weekend,Fall,Midday,22.622004445182565,0.2808345899854752,487.5195805750296,14559.800625128046
5615.0,Thursday,Weekend,Spring,Morning,15.801209463668588,0.28672547885659533,131.90340935591456,10060.389984946729
5616.0,Monday,Weekend,Summer,Afternoon,25.82849235321617,0.0876430075548249,274.68480653867056,18657.98297202724
5617.0,Friday,Weekday,Fall,Afternoon,22.73854159054963,1.336819522381958,409.1985683330052,17635.30667473
5618.0,Thursday,Weekend,Winter,Morning,28.96936228453884,0.01857944845597337,166.36826513242988,22863.269888435443
5619.0,Saturday,Weekday,Summer,Night,25.51229205622922,0.006362809245031742,367.36238594155043,19293.52306128378
5620.0,Friday,Weekend,Spring,Night,2.026689999754634,0.770188300630284,406.6176201549607,6291.588404491775
5621.0,Thursday,Weekday,Fall,Night,2.0511516858191783,0.8541072739164157,0.0,4924.998105315758
5622.0,Monday,Weekday,Fall,Night,-6.537182414610278,0.2315630920589885,0.0,4791.33312868014
5623.0,Tuesday,Weekend,Winter,Night,13.823988932882258,0.01096752251814348,61.38361348254256,8408.255287045637
5624.0,Saturday,Weekend,Fall,Afternoon,40.0,0.0713395407138529,416.1796183443298,30885.22228154629
5625.0,Sunday,Weekend,Summer,Night,16.045776095069,1.441660326728348,237.6554205227797,10548.111840699541
5626.0,Friday,Weekday,Winter,Morning,32.03494690105204,0.14998241703044501,230.5006785893032,24736.842425614832
5627.0,Saturday,Weekday,Summer,Midday,10.535945604888976,0.11445573857826852,140.0540153686283,8645.481606009409
5628.0,Sunday,Weekday,Fall,Midday,29.64411572640164,0.06703402750125415,410.1387540474893,25423.239307685915
5629.0,Wednesday,Weekday,Winter,Night,24.146591322242138,0.09786935862783114,159.94776947451697,19733.284150587453
5630.0,Saturday,Weekday,Winter,Night,27.403841753899947,0.39523625762003645,331.77920650704584,23260.73188750747
5631.0,Wednesday,Weekday,Winter,Afternoon,40.0,0.2653812244769011,487.55721448810175,38274.2829854049
5632.0,Sunday,Weekend,Spring,Midday,8.10657117978256,0.07654464676829126,347.78838661639594,8251.561355673273
5633.0,Friday,Weekday,Winter,Morning,10.304135069756597,0.09335336235574743,128.06042772824327,8210.855481556842
5634.0,Saturday,Weekday,Winter,Midday,-1.9915734315978497,0.7884196651047709,36.222998304663776,5376.563817411702
5635.0,Wednesday,Weekday,Spring,Afternoon,19.11299969293401,0.02509929953637091,273.13955049621643,11999.516715060128
5636.0,Saturday,Weekday,Winter,Afternoon,37.64656116197798,0.21631264656905447,312.68939291838103,27606.554393278882
5637.0,Sunday,Weekend,Summer,Night,28.93569535042047,0.41888093952204025,445.20363749541764,18716.556116727523
5638.0,Tuesday,Weekday,Fall,Midday,7.472904103113377,4.258896662976284,135.50706188863956,6338.045734654845
5639.0,Thursday,Weekday,Fall,Midday,5.110176098616588,0.34324225219047066,123.98360325126976,6231.672526109559
5640.0,Friday,Weekday,Spring,Morning,17.86078599183716,1.3235077864810294,263.34275466784493,12407.218797092468
5641.0,Saturday,Weekday,Summer,Afternoon,21.68222905827305,0.10387691176035818,291.1573194588992,16873.034856375147
5642.0,Wednesday,Weekday,Spring,Morning,8.854343620373905,0.030758961447713284,60.07916673474867,8069.241825715726
5643.0,Monday,Weekend,Winter,Midday,0.23419234889520446,0.02578856768143667,0.0,5697.761725102202
5644.0,Sunday,Weekend,Fall,Midday,14.729278604688893,0.5284553980682587,158.11721787155074,9964.100125449238
5645.0,Saturday,Weekday,Fall,Morning,23.281716695693063,0.06369033172912986,272.80465637240684,14938.011388643714
5646.0,Monday,Weekend,Fall,Night,-15.0,1.3293498120846068,0.0,6906.9722316628895
5647.0,Wednesday,Weekday,Fall,Midday,16.68247829047448,0.9694321558867489,347.5143590301831,10348.915759478248
5648.0,Sunday,Weekday,Winter,Morning,14.498364800961742,0.06842308169141942,15.742558949072077,8936.60522519416
